10110 ^ GAMBIR, GAMBIR, JAKARTA PUSAT, DKI JAKARTA
10120 ^ KEBON KELAPA, GAMBIR, JAKARTA PUSAT, DKI JAKARTA
10130 ^ PETOJO UTARA, GAMBIR, JAKARTA PUSAT, DKI JAKARTA
10140 ^ DURI PULO, GAMBIR, JAKARTA PUSAT, DKI JAKARTA
10150 ^ CIDENG, GAMBIR, JAKARTA PUSAT, DKI JAKARTA
10160 ^ PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI JAKARTA
10210 ^ BENDUNGAN HILIR, TANAHABANG, JAKARTA PUSAT, DKI JAKARTA
10220 ^ KARET TENGSIN, TANAHABANG, JAKARTA PUSAT, DKI JAKARTA
10230 ^ KEBON MELATI, TANAHABANG, JAKARTA PUSAT, DKI JAKARTA
10240 ^ KEBON KACANG, TANAHABANG, JAKARTA PUSAT, DKI JAKARTA
10250 ^ KAMPUNG BALI, TANAHABANG, JAKARTA PUSAT, DKI JAKARTA
10260 ^ PETAMBURAN, TANAHABANG, JAKARTA PUSAT, DKI JAKARTA
10270 ^ GELORA, TANAHABANG, JAKARTA PUSAT, DKI JAKARTA
10310 ^ MENTENG, MENTENG, JAKARTA PUSAT, DKI JAKARTA
10320 ^ PEGANGSAAN, MENTENG, JAKARTA PUSAT, DKI JAKARTA
10330 ^ CIKINI, MENTENG, JAKARTA PUSAT, DKI JAKARTA
10340 ^ KEBON SIRIH, MENTENG, JAKARTA PUSAT, DKI JAKARTA
10350 ^ GONDANGDIA, MENTENG, JAKARTA PUSAT, DKI JAKARTA
10410 ^ SENEN, SENEN, JAKARTA PUSAT, DKI JAKARTA
10420 ^ KWITANG, SENEN, JAKARTA PUSAT, DKI JAKARTA
10430 ^ KENARI, SENEN, JAKARTA PUSAT, DKI JAKARTA
10440 ^ PASEBAN, SENEN, JAKARTA PUSAT, DKI JAKARTA
10450 ^ KRAMAT, SENEN, JAKARTA PUSAT, DKI JAKARTA
10460 ^ BUNGUR, SENEN, JAKARTA PUSAT, DKI JAKARTA
10510 ^ CEMPAKA PUTIH TIMUR, CEMPAKA PUTIH, JAKARTA PUSAT, DKI JAKARTA
10520 ^ CEMPAKA PUTIH BARAT, CEMPAKA PUTIH, JAKARTA PUSAT, DKI JAKARTA
10530 ^ GALUR, JOHAR BARU, JAKARTA PUSAT, DKI JAKARTA
10540 ^ TANAH TINGGI, JOHAR BARU, JAKARTA PUSAT, DKI JAKARTA
10550 ^ KAMPUNG RAWA, JOHAR BARU, JAKARTA PUSAT, DKI JAKARTA
10560 ^ JOHAR BARU, JOHAR BARU, JAKARTA PUSAT, DKI JAKARTA
10570 ^ RAWASARI, CEMPAKA PUTIH, JAKARTA PUSAT, DKI JAKARTA
10610 ^ GUNUNG SAHARI SELATAN, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA
10620 ^ KEMAYORAN, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA
10630 ^ KEBON KOSONG, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA
10640 ^ HARAPAN MULYA, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA
10640 ^ CEMPAKA BARU, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA
10640 ^ SUMUR BATU, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA
10650 ^ SERDANG, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA
10650 ^ UTAN PANJANG, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA
10710 ^ PASAR BARU, SAWAH BESAR, JAKARTA PUSAT, DKI JAKARTA
10720 ^ GUNUNG SAHARI UTARA, SAWAH BESAR, JAKARTA PUSAT, DKI JAKARTA
10730 ^ MANGGA DUA SELATAN, SAWAH BESAR, JAKARTA PUSAT, DKI JAKARTA
10740 ^ KARANG ANYAR, SAWAH BESAR, JAKARTA PUSAT, DKI JAKARTA
10750 ^ KARTINI, SAWAH BESAR, JAKARTA PUSAT, DKI JAKARTA
11110 ^ PINANGSIA, TAMANSARI, JAKARTA BARAT, DKI JAKARTA
11120 ^ GLODOK, TAMANSARI, JAKARTA BARAT, DKI JAKARTA
11130 ^ KEAGUNGAN, TAMANSARI, JAKARTA BARAT, DKI JAKARTA
11140 ^ KRUKUT, TAMANSARI, JAKARTA BARAT, DKI JAKARTA
11150 ^ TAMAN SARI, TAMANSARI, JAKARTA BARAT, DKI JAKARTA
11160 ^ MAPHAR, TAMANSARI, JAKARTA BARAT, DKI JAKARTA
11170 ^ TANGKI, TAMANSARI, JAKARTA BARAT, DKI JAKARTA
11180 ^ MANGGA BESAR, TAMANSARI, JAKARTA BARAT, DKI JAKARTA
11210 ^ TANAH SEREAL, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11220 ^ TAMBORA, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11230 ^ ROA MALAKA, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11240 ^ PEKOJAN, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11250 ^ JEMBATAN LIMA, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11260 ^ KRENDANG, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11270 ^ DURI SELATAN, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11270 ^ DURI UTARA, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11310 ^ KALI ANYAR, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11320 ^ JEMBATAN BESI, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11330 ^ ANGKE, TAMBORA, JAKARTA BARAT, DKI JAKARTA
11410 ^ SLIPI, PALMERAH, JAKARTA BARAT, DKI JAKARTA
11420 ^ KOTA BAMBU UTARA, PALMERAH, JAKARTA BARAT, DKI JAKARTA
11420 ^ KOTA BAMBU SELATAN, PALMERAH, JAKARTA BARAT, DKI JAKARTA
11430 ^ JATIPULO, PALMERAH, JAKARTA BARAT, DKI JAKARTA
11440 ^ TOMANG, GROGOLPETAMBURAN, JAKARTA BARAT, DKI JAKARTA
11450 ^ GROGOL, GROGOLPETAMBURAN, JAKARTA BARAT, DKI JAKARTA
11460 ^ JELAMBAR, GROGOLPETAMBURAN, JAKARTA BARAT, DKI JAKARTA
11460 ^ WIJAYA KUSUMA, GROGOLPETAMBURAN, JAKARTA BARAT, DKI JAKARTA
11460 ^ JELAMBAR BARU, GROGOLPETAMBURAN, JAKARTA BARAT, DKI JAKARTA
11470 ^ TANJUNG DUREN UTARA, GROGOLPETAMBURAN, JAKARTA BARAT, DKI JAKARTA
11470 ^ TANJUNG DUREN SELATAN, GROGOLPETAMBURAN, JAKARTA BARAT, DKI JAKARTA
11480 ^ PALMERAH, PALMERAH, JAKARTA BARAT, DKI JAKARTA
11480 ^ KEMANGGISAN, PALMERAH, JAKARTA BARAT, DKI JAKARTA
11510 ^ DURI KEPA, KEBONJERUK, JAKARTA BARAT, DKI JAKARTA
11520 ^ KEDOYA SELATAN, KEBONJERUK, JAKARTA BARAT, DKI JAKARTA
11520 ^ KEDOYA UTARA, KEBONJERUK, JAKARTA BARAT, DKI JAKARTA
11530 ^ KEBON JERUK, KEBONJERUK, JAKARTA BARAT, DKI JAKARTA
11540 ^ SUKABUMI UTARA (ILIR), KEBONJERUK, JAKARTA BARAT, DKI JAKARTA
11550 ^ KELAPA DUA, KEBONJERUK, JAKARTA BARAT, DKI JAKARTA
11560 ^ SUKABUMI SELATAN (UDIK), KEBONJERUK, JAKARTA BARAT, DKI JAKARTA
11610 ^ KEMBANGAN SELATAN, KEMBANGAN, JAKARTA BARAT, DKI JAKARTA
11610 ^ KEMBANGAN UTARA, KEMBANGAN, JAKARTA BARAT, DKI JAKARTA
11620 ^ MERUYA UTARA (ILIR), KEMBANGAN, JAKARTA BARAT, DKI JAKARTA
11630 ^ SRENGSENG, KEMBANGAN, JAKARTA BARAT, DKI JAKARTA
11640 ^ JOGLO, KEMBANGAN, JAKARTA BARAT, DKI JAKARTA
11650 ^ MERUYA SELATAN (UDIK), KEMBANGAN, JAKARTA BARAT, DKI JAKARTA
11710 ^ KEDAUNG KALI ANGKE, CENGKARENG, JAKARTA BARAT, DKI JAKARTA
11720 ^ KAPUK, CENGKARENG, JAKARTA BARAT, DKI JAKARTA
11730 ^ CENGKARENG TIMUR, CENGKARENG, JAKARTA BARAT, DKI JAKARTA
11730 ^ CENGKARENG BARAT, CENGKARENG, JAKARTA BARAT, DKI JAKARTA
11740 ^ RAWA BUAYA, CENGKARENG, JAKARTA BARAT, DKI JAKARTA
11750 ^ DURI KOSAMBI, CENGKARENG, JAKARTA BARAT, DKI JAKARTA
11810 ^ KAMAL, KALIDERES, JAKARTA BARAT, DKI JAKARTA
11820 ^ TEGAL ALUR, KALIDERES, JAKARTA BARAT, DKI JAKARTA
11830 ^ PEGADUNGAN, KALIDERES, JAKARTA BARAT, DKI JAKARTA
11840 ^ KALIDERES, KALIDERES, JAKARTA BARAT, DKI JAKARTA
11850 ^ SEMANAN, KALIDERES, JAKARTA BARAT, DKI JAKARTA
12110 ^ SELONG, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12120 ^ GUNUNG, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12130 ^ KRAMAT PELA, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12140 ^ GANDARIA UTARA, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12150 ^ CIPETE UTARA, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12160 ^ PULO, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12160 ^ MELAWAI, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12170 ^ PETOGOGAN, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12180 ^ RAWA BARAT, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12190 ^ SENAYAN, KEBAYORAN BARU, JAKARTA SELATAN, DKI JAKARTA
12210 ^ GROGOL UTARA, KEBAYORAN LAMA, JAKARTA SELATAN, DKI JAKARTA
12220 ^ GROGOL SELATAN, KEBAYORAN LAMA, JAKARTA SELATAN, DKI JAKARTA
12230 ^ CIPULIR, KEBAYORAN LAMA, JAKARTA SELATAN, DKI JAKARTA
12240 ^ KEBAYORAN LAMA SELATAN, KEBAYORAN LAMA, JAKARTA SELATAN, DKI JAKARTA
12240 ^ KEBAYORAN LAMA UTARA, KEBAYORAN LAMA, JAKARTA SELATAN, DKI JAKARTA
12250 ^ ULUJAMI, PESANGGRAHAN, JAKARTA SELATAN, DKI JAKARTA
12260 ^ PETUKANGAN UTARA, PESANGGRAHAN, JAKARTA SELATAN, DKI JAKARTA
12270 ^ PETUKANGAN SELATAN, PESANGGRAHAN, JAKARTA SELATAN, DKI JAKARTA
12310 ^ PONDOK PINANG, KEBAYORAN LAMA, JAKARTA SELATAN, DKI JAKARTA
12320 ^ PESANGGRAHAN, PESANGGRAHAN, JAKARTA SELATAN, DKI JAKARTA
12330 ^ BINTARO, PESANGGRAHAN, JAKARTA SELATAN, DKI JAKARTA
12410 ^ CIPETE SELATAN, CILANDAK, JAKARTA SELATAN, DKI JAKARTA
12420 ^ GANDARIA SELATAN, CILANDAK, JAKARTA SELATAN, DKI JAKARTA
12430 ^ CILANDAK BARAT, CILANDAK, JAKARTA SELATAN, DKI JAKARTA
12440 ^ LEBAK BULUS, CILANDAK, JAKARTA SELATAN, DKI JAKARTA
12450 ^ PONDOK LABU, CILANDAK, JAKARTA SELATAN, DKI JAKARTA
12510 ^ PEJATEN BARAT, PASAR MINGGU, JAKARTA SELATAN, DKI JAKARTA
12510 ^ PEJATEN TIMUR, PASAR MINGGU, JAKARTA SELATAN, DKI JAKARTA
12520 ^ KEBAGUSAN, PASAR MINGGU, JAKARTA SELATAN, DKI JAKARTA
12520 ^ PASAR MINGGU, PASAR MINGGU, JAKARTA SELATAN, DKI JAKARTA
12530 ^ TANJUNG BARAT, JAGAKARSA, JAKARTA SELATAN, DKI JAKARTA
12540 ^ JATI PADANG, PASAR MINGGU, JAKARTA SELATAN, DKI JAKARTA
12550 ^ RAGUNAN, PASAR MINGGU, JAKARTA SELATAN, DKI JAKARTA
12560 ^ CILANDAK TIMUR, PASAR MINGGU, JAKARTA SELATAN, DKI JAKARTA
12620 ^ JAGAKARSA, JAGAKARSA, JAKARTA SELATAN, DKI JAKARTA
12630 ^ CIPEDAK, JAGAKARSA, JAKARTA SELATAN, DKI JAKARTA
12630 ^ CIGANJUR, JAGAKARSA, JAKARTA SELATAN, DKI JAKARTA
12630 ^ LENTENG AGUNG, JAGAKARSA, JAKARTA SELATAN, DKI JAKARTA
12640 ^ SRENGSENG SAWAH, JAGAKARSA, JAKARTA SELATAN, DKI JAKARTA
12710 ^ KUNINGAN BARAT, MAMPANG PRAPATAN, JAKARTA SELATAN, DKI JAKARTA
12720 ^ PELA MAMPANG, MAMPANG PRAPATAN, JAKARTA SELATAN, DKI JAKARTA
12730 ^ BANGKA, MAMPANG PRAPATAN, JAKARTA SELATAN, DKI JAKARTA
12740 ^ KALIBATA, PANCORAN, JAKARTA SELATAN, DKI JAKARTA
12750 ^ RAWA JATI, PANCORAN, JAKARTA SELATAN, DKI JAKARTA
12760 ^ DUREN TIGA, PANCORAN, JAKARTA SELATAN, DKI JAKARTA
12770 ^ PENGADEGAN, PANCORAN, JAKARTA SELATAN, DKI JAKARTA
12770 ^ CIKOKO, PANCORAN, JAKARTA SELATAN, DKI JAKARTA
12780 ^ PANCORAN, PANCORAN, JAKARTA SELATAN, DKI JAKARTA
12790 ^ TEGAL PARANG, MAMPANG PRAPATAN, JAKARTA SELATAN, DKI JAKARTA
12790 ^ MAMPANG PRAPATAN, MAMPANG PRAPATAN, JAKARTA SELATAN, DKI JAKARTA
12810 ^ TEBET BARAT, TEBET, JAKARTA SELATAN, DKI JAKARTA
12820 ^ TEBET TIMUR, TEBET, JAKARTA SELATAN, DKI JAKARTA
12830 ^ KEBON BARU, TEBET, JAKARTA SELATAN, DKI JAKARTA
12840 ^ BUKIT DURI, TEBET, JAKARTA SELATAN, DKI JAKARTA
12850 ^ MANGGARAI, TEBET, JAKARTA SELATAN, DKI JAKARTA
12860 ^ MANGGARAI SELATAN, TEBET, JAKARTA SELATAN, DKI JAKARTA
12870 ^ MENTENG DALAM, TEBET, JAKARTA SELATAN, DKI JAKARTA
12910 ^ SETIABUDI, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA
12920 ^ KARET, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA
12930 ^ KARET SEMANGGI, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA
12940 ^ KARET KUNINGAN, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA
12950 ^ KUNINGAN TIMUR, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA
12960 ^ MENTENG ATAS, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA
12970 ^ PASAR MANGGIS, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA
12980 ^ GUNTUR, SETIABUDI, JAKARTA SELATAN, DKI JAKARTA
13110 ^ PISANGAN BARU, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA
13120 ^ UTAN KAYU SELATAN, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA
13120 ^ UTAN KAYU UTARA, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA
13130 ^ KAYU MANIS, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA
13140 ^ PAL MERIAM, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA
13150 ^ KEBON MANGGIS, MATRAMAN, JAKARTA TIMUR, DKI JAKARTA
13210 ^ KAYU PUTIH, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA
13220 ^ JATI, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA
13220 ^ RAWAMANGUN, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA
13230 ^ PISANGAN TIMUR, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA
13240 ^ CIPINANG, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA
13250 ^ JATINEGARA KAUM, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA
13260 ^ PULO GADUNG, PULOGADUNG, JAKARTA TIMUR, DKI JAKARTA
13310 ^ BALI MESTER, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA
13320 ^ KAMPUNG MELAYU, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA
13330 ^ BIDARACINA, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA
13340 ^ CIPINANG CEMPEDAK, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA
13350 ^ RAWA BUNGA, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA
13410 ^ CIPINANG BESAR SELATAN, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA
13410 ^ CIPINANG BESAR UTARA, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA
13420 ^ CIPINANG MUARA, JATINEGARA, JAKARTA TIMUR, DKI JAKARTA
13430 ^ PONDOK BAMBU, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA
13440 ^ DUREN SAWIT, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA
13450 ^ PONDOK KELAPA, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA
13460 ^ PONDOK KOPI, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA
13460 ^ MALAKA JAYA, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA
13460 ^ MALAKA SARI, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA
13470 ^ KLENDER, DUREN SAWIT, JAKARTA TIMUR, DKI JAKARTA
13510 ^ KRAMAT JATI, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA
13520 ^ BATUAMPAR, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA
13530 ^ BALEKAMBANG, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA
13540 ^ KAMPUNG TENGAH, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA
13550 ^ DUKUH, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA
13560 ^ PINANG RANTI, MAKASAR, JAKARTA TIMUR, DKI JAKARTA
13570 ^ MAKASAR, MAKASAR, JAKARTA TIMUR, DKI JAKARTA
13610 ^ HALIM PERDANA KUSUMAH, MAKASAR, JAKARTA TIMUR, DKI JAKARTA
13620 ^ CIPINANG MELAYU, MAKASAR, JAKARTA TIMUR, DKI JAKARTA
13630 ^ CAWANG, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA
13640 ^ CILILITAN, KRAMATJATI, JAKARTA TIMUR, DKI JAKARTA
13650 ^ KEBON PALA, MAKASAR, JAKARTA TIMUR, DKI JAKARTA
13710 ^ PEKAYON, PASARREBO, JAKARTA TIMUR, DKI JAKARTA
13720 ^ CIBUBUR, CIRACAS, JAKARTA TIMUR, DKI JAKARTA
13730 ^ KELAPA DUA WETAN, CIRACAS, JAKARTA TIMUR, DKI JAKARTA
13740 ^ CIRACAS, CIRACAS, JAKARTA TIMUR, DKI JAKARTA
13750 ^ SUSUKAN, CIRACAS, JAKARTA TIMUR, DKI JAKARTA
13760 ^ GEDONG, PASARREBO, JAKARTA TIMUR, DKI JAKARTA
13770 ^ CIJANTUNG, PASARREBO, JAKARTA TIMUR, DKI JAKARTA
13780 ^ BARU, PASARREBO, JAKARTA TIMUR, DKI JAKARTA
13790 ^ KALISARI, PASARREBO, JAKARTA TIMUR, DKI JAKARTA
13810 ^ LUBANG BUAYA, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA
13820 ^ CEGER, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA
13830 ^ RAMBUTAN, CIRACAS, JAKARTA TIMUR, DKI JAKARTA
13840 ^ CIPAYUNG, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA
13850 ^ MUNJUL, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA
13860 ^ PONDOK RANGON, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA
13870 ^ CILANGKAP, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA
13880 ^ SETU, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA
13890 ^ BAMBU APUS, CIPAYUNG, JAKARTA TIMUR, DKI JAKARTA
13910 ^ CAKUNG TIMUR, CAKUNG, JAKARTA TIMUR, DKI JAKARTA
13910 ^ CAKUNG BARAT, CAKUNG, JAKARTA TIMUR, DKI JAKARTA
13920 ^ RAWA TERATE, CAKUNG, JAKARTA TIMUR, DKI JAKARTA
13930 ^ JATINEGARA, CAKUNG, JAKARTA TIMUR, DKI JAKARTA
13940 ^ PENGGILINGAN, CAKUNG, JAKARTA TIMUR, DKI JAKARTA
13950 ^ PULO GEBANG, CAKUNG, JAKARTA TIMUR, DKI JAKARTA
13960 ^ UJUNG MENTENG, CAKUNG, JAKARTA TIMUR, DKI JAKARTA
14110 ^ KALI BARU, CILINCING, JAKARTA UTARA, DKI JAKARTA
14120 ^ CILINCING, CILINCING, JAKARTA UTARA, DKI JAKARTA
14130 ^ SEMPER TIMUR, CILINCING, JAKARTA UTARA, DKI JAKARTA
14130 ^ SEMPER BARAT, CILINCING, JAKARTA UTARA, DKI JAKARTA
14140 ^ SUKAPURA, CILINCING, JAKARTA UTARA, DKI JAKARTA
14140 ^ ROROTAN, CILINCING, JAKARTA UTARA, DKI JAKARTA
14150 ^ MARUNDA, CILINCING, JAKARTA UTARA, DKI JAKARTA
14230 ^ RAWA BADAK SELATAN, KOJA, JAKARTA UTARA, DKI JAKARTA
14230 ^ RAWA BADAK UTARA, KOJA, JAKARTA UTARA, DKI JAKARTA
14240 ^ KELAPA GADING BARAT, KELAPA GADING, JAKARTA UTARA, DKI JAKARTA
14240 ^ KELAPA GADING TIMUR, KELAPA GADING, JAKARTA UTARA, DKI JAKARTA
14250 ^ PEGANGSAAN DUA, KELAPA GADING, JAKARTA UTARA, DKI JAKARTA
14260 ^ TUGU SELATAN, KOJA, JAKARTA UTARA, DKI JAKARTA
14260 ^ TUGU UTARA, KOJA, JAKARTA UTARA, DKI JAKARTA
14270 ^ LAGOA, KOJA, JAKARTA UTARA, DKI JAKARTA
14320 ^ KEBON BAWANG, TANJUNG PRIOK, JAKARTA UTARA, DKI JAKARTA
14330 ^ SUNGAI BAMBU, TANJUNG PRIOK, JAKARTA UTARA, DKI JAKARTA
14340 ^ PAPANGGO, TANJUNG PRIOK, JAKARTA UTARA, DKI JAKARTA
14350 ^ SUNTER AGUNG, TANJUNG PRIOK, JAKARTA UTARA, DKI JAKARTA
14360 ^ SUNTER JAYA, TANJUNG PRIOK, JAKARTA UTARA, DKI JAKARTA
14370 ^ WARAKAS, TANJUNG PRIOK, JAKARTA UTARA, DKI JAKARTA
14410 ^ PADEMANGAN TIMUR, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA
14420 ^ PADEMANGAN BARAT, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA
14430 ^ ANCOL, PADEMANGAN, JAKARTA UTARA, DKI JAKARTA
14440 ^ PENJARINGAN, PENJARINGAN, JAKARTA UTARA, DKI JAKARTA
14450 ^ PEJAGALAN, PENJARINGAN, JAKARTA UTARA, DKI JAKARTA
14450 ^ PLUIT, PENJARINGAN, JAKARTA UTARA, DKI JAKARTA
14460 ^ KAPUK MUARA, PENJARINGAN, JAKARTA UTARA, DKI JAKARTA
14470 ^ KAMAL MUARA, PENJARINGAN, JAKARTA UTARA, DKI JAKARTA
14510 ^ PULAU UNTUNG JAWA, KEPULAUAN SERIBU SELATAN, KEPULAUAN SERIBU, DKI JAKARTA
14520 ^ PULAU TIDUNG, KEPULAUAN SERIBU SELATAN, KEPULAUAN SERIBU, DKI JAKARTA
14520 ^ PULAU PARI, KEPULAUAN SERIBU SELATAN, KEPULAUAN SERIBU, DKI JAKARTA
14530 ^ PULAU PANGGANG, KEPULAUAN SERIBU UTARA, KEPULAUAN SERIBU, DKI JAKARTA
14540 ^ PULAU KELAPA, KEPULAUAN SERIBU UTARA, KEPULAUAN SERIBU, DKI JAKARTA
14540 ^ PULAU HARAPAN, KEPULAUAN SERIBU UTARA, KEPULAUAN SERIBU, DKI JAKARTA
15111 ^ SUKA ASIH, TANGERANG, TANGERANG, BANTEN
15111 ^ SUKARASA, TANGERANG, TANGERANG, BANTEN
15112 ^ KOANG JAYA, KARAWACI, TANGERANG, BANTEN
15112 ^ PASAR BARU, KARAWACI, TANGERANG, BANTEN
15112 ^ PABUARAN TUMPENG, KARAWACI, TANGERANG, BANTEN
15112 ^ NAMBO JAYA, KARAWACI, TANGERANG, BANTEN
15113 ^ BUGEL, KARAWACI, TANGERANG, BANTEN
15113 ^ MARGA SARI, KARAWACI, TANGERANG, BANTEN
15113 ^ SUKA JADI, KARAWACI, TANGERANG, BANTEN
15113 ^ GERENDENG, KARAWACI, TANGERANG, BANTEN
15114 ^ CIMONE, KARAWACI, TANGERANG, BANTEN
15114 ^ PABUARAN, KARAWACI, TANGERANG, BANTEN
15115 ^ BOJONG JAYA, KARAWACI, TANGERANG, BANTEN
15115 ^ KARAWACI, KARAWACI, TANGERANG, BANTEN
15116 ^ KARAWACI BARU, KARAWACI, TANGERANG, BANTEN
15116 ^ NUSA JAYA, KARAWACI, TANGERANG, BANTEN
15116 ^ CIMONE JAYA, KARAWACI, TANGERANG, BANTEN
15117 ^ CIKOKOL, TANGERANG, TANGERANG, BANTEN
15117 ^ KELAPA INDAH, TANGERANG, TANGERANG, BANTEN
15118 ^ BABAKAN, TANGERANG, TANGERANG, BANTEN
15118 ^ SUKASARI, TANGERANG, TANGERANG, BANTEN
15119 ^ BUARAN INDAH, TANGERANG, TANGERANG, BANTEN
15119 ^ TANAH TINGGI, TANGERANG, TANGERANG, BANTEN
15121 ^ BATU JAYA, BATUCEPER, TANGERANG, BANTEN
15121 ^ BATU SARI, BATUCEPER, TANGERANG, BANTEN
15121 ^ KARANG ANYAR, NEGLASARI, TANGERANG, BANTEN
15121 ^ KARANG SARI, NEGLASARI, TANGERANG, BANTEN
15122 ^ PORIS GAGA BARU, BATUCEPER, TANGERANG, BANTEN
15122 ^ PORIS JAYA, BATUCEPER, TANGERANG, BANTEN
15122 ^ PORIS GAGA, BATUCEPER, TANGERANG, BANTEN
15122 ^ KEBON BESAR, BATUCEPER, TANGERANG, BANTEN
15122 ^ BATU CEPER, BATUCEPER, TANGERANG, BANTEN
15123 ^ BELENDUNG, BENDA, TANGERANG, BANTEN
15124 ^ JURUMUDI BARU, BENDA, TANGERANG, BANTEN
15124 ^ JURUMUDI, BENDA, TANGERANG, BANTEN
15125 ^ BENDA, BENDA, TANGERANG, BANTEN
15126 ^ PAJANG, BENDA, TANGERANG, BANTEN
15127 ^ SELAPAJANG JAYA, NEGLASARI, TANGERANG, BANTEN
15128 ^ KEDAUNG BARU, NEGLASARI, TANGERANG, BANTEN
15128 ^ KEDAUNG WETAN, NEGLASARI, TANGERANG, BANTEN
15129 ^ NEGLASARI, NEGLASARI, TANGERANG, BANTEN
15129 ^ MEKAR SARI, NEGLASARI, TANGERANG, BANTEN
15131 ^ PERIUK, PERIUK, TANGERANG, BANTEN
15131 ^ PERIUK JAYA, PERIUK, TANGERANG, BANTEN
15132 ^ GEBANG RAYA, PERIUK, TANGERANG, BANTEN
15132 ^ SANGIANG JAYA, PERIUK, TANGERANG, BANTEN
15133 ^ ALAM JAYA, JATIUWUNG, TANGERANG, BANTEN
15133 ^ GEMBOR, PERIUK, TANGERANG, BANTEN
15134 ^ KERONCONG, JATIUWUNG, TANGERANG, BANTEN
15134 ^ JATIUWUNG, CIBODAS, TANGERANG, BANTEN
